sourceLanguage,targetLanguage,documentID,stringID,sourceText,translatedText,perceivedGender,entityName,sourceURL
en,de,68,68-10,After completing his PhD he moved back to Morocco.,"Nachdem er seinen Ph.D. abgeschlossen hatte, zog er zurück nach Marokko.",Male,Adnane Remmal,https://en.wikipedia.org/wiki/Adnane_Remmal
en,de,68,68-11,In 1988 he became a professor at the University of Fez.,1988 wurde er Professor an der Universität von Fès.,Male,Adnane Remmal,https://en.wikipedia.org/wiki/Adnane_Remmal
en,de,68,68-12,"He was also a researcher and, in 1994, he received another PhD for his findings about the antimicrobial activity of essential oils.","Er war zudem Forscher und erhielt, im Jahr 1994, einen weiteren Ph.D. für seine Forschungsergebnisse zur antimikrobiellen Aktivität von ätherischen Ölen.",Male,Adnane Remmal,https://en.wikipedia.org/wiki/Adnane_Remmal
en,de,68,68-13,Remmal co-founded the companies Advanced Scientific Developments (ADS) and Industrial Laboratory of Agricultural and Veterinary Products (LIPAV).,Remmal war Mitgründer der Unternehmen Advanced Scientific Developments (ADS) und Industrial Laboratory of Agricultural and Veterinary Products (LIPAV).,Male,Adnane Remmal,https://en.wikipedia.org/wiki/Adnane_Remmal
en,de,68,68-14,In 2015 Remmal won the US$100 000 Innovation Prize for Africa (IPA).,2015 gewann Remmal den mit 100.000 US-$ dotierten Innovationspreis für Afrika (IPA).,Male,Adnane Remmal,https://en.wikipedia.org/wiki/Adnane_Remmal
en,de,68,68-15,In 2017 he won the Popular Prize at the European Inventor Award.,2017 gewann er den Publikumspreis beim Europäischen Erfinderpreis.,Male,Adnane Remmal,https://en.wikipedia.org/wiki/Adnane_Remmal
en,de,69,69-1,"Errol York St Aubyn Morrison (born 21 September 1945) is a Jamaican scientist who has done extensive work in diabetes and is president of the University of Technology, Jamaica.","Errol York St Aubyn Morrison (geboren am 21. September 1945) ist ein jamaikanischer Wissenschaftler, der umfassende Arbeiten im Bereich Diabetes durchgeführt hat und Präsident der University of Technology, Jamaica, ist.",Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-2,He entered the University of the West Indies | University College of the West Indies where he acquired an interest in Biochemistry.,"Er schrieb sich an der University of the West Indies | University College of the West Indies ein, wo er ein Interesse an Biochemie entwickelte.",Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-3,"He subsequently gained a medical degree from the Royal University of Malta, a master's degree from University College London, and a doctorate and two professorships from the University of the West Indies where he served as Pro-Vice Chancellor and Dean of the School of Graduate Studies and Research.","Anschließend erwarb er einen Abschluss in Medizin an der Universität Malta, einen Masterabschluss am University College London sowie einen Doktortitel und zwei Professuren an der University of the West Indies, wo er als Pro-Vizekanzler und Dekan der School of Graduate Studies and Research tätig war.",Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-4,"He then left the University to become President of the University of Technology, Jamaica.","Dann verließ er die Universität, um Präsident der University of Technology, Jamaica, zu werden.",Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-5,He has carried out pioneering work in the medical field with a particular interest in diabetes.,Er führte seine Pionierarbeit im Bereich der Medizin mit einem besonderen Interesse an Diabetes durch.,Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-6,"In 1982, he pioneered the formation of the Diabetes Association of the Caribbean, which now has 26 member countries, and was its President from 1985 to 1987 and its Vice President from 1989 to 1991.","1982 leistete er die Pionierarbeit zur Gründung der Diabetes Association of the Caribbean, die heute 26 Mitgliedsländer hat, und war dort von 1985 bis 1987 Präsident sowie von 1989 bis 1991 Vizepräsident.",Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-7,"In 1991, he launched the University Diabetes Outreach Project (UDOP) with the help of a Wolfson Foundation grant.",1991 stieß er mithilfe einer Zuwendung der Wolfson Foundation das University Diabetes Outreach Project (UDOP) an.,Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-8,"He played a key role in partnerships between the International Diabetes Federation and the Pan American Health Organization (PAHO/WHO), in responding to the emerging pandemic of type 2 diabetes, by applying the St. Vincent Declaration intervention model to the Americas, in the form of the Declaration of the Americas on Diabetes or DOTA (1996).","Er spielte eine Schlüsselrolle in den Partnerschaften zwischen der International Diabetes Federation und der Panamerikanischen Gesundheitsorganisation (PAHO/WHO), als er auf die sich abzeichnende Typ-2-Diabetes-Pandemie reagierte, indem er das Interventionsmodell der St.-Vincent-Deklaration auf Amerika anwendete, und zwar in der Form der Declaration of the Americas on Diabetes oder DOTA (1996).",Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,69,69-9,In 1999 he was awarded a Musgrave Gold Medal by the Institute of Jamaica.,1999 erhielt der eine Musgrave-Medaille in Gold vom Institute of Jamaica.,Male,Errol Morrison,https://en.wikipedia.org/wiki/Errol_Morrison
en,de,70,70-1,Bertold Paul Wiesner FRSE (1901–1972) was an Austrian Jewish physiologist noted firstly for coining the term 'Psi' to denote parapsychological phenomena; secondly for his contribution to research into human fertility and the diagnosis of pregnancy; and thirdly for being biological father to upwards of 600 offspring by anonymously donating sperm used by his wife the obstetrician Mary Barton to perform artificial insemination on women at her private practice in the Harley Street area of London.,"Bertold Paul Wiesner FRSE (1901–1972) war ein österreichisch-jüdischer Physiologe, der erstens berühmt wurde, weil der den Begriff „Psi“ zur Kennzeichnung von parapsychologischen Phänomenen prägte, zweitens für seine Beiträge zur Forschung der menschlichen Fruchtbarkeit sowie zur Diagnose von Schwangerschaften und drittens, weil er der biologische Vater von mehr als 600 Nachkommen ist, indem er anonym Sperma spendete, das von seiner Frau, der Geburtshelferin Mary Barton verwendet wurde, um in ihrer Privatpraxis in der Gegend der Harley Street in London Frauen künstlich zu befruchten.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-2,"Wiesner was briefly married to the Austrian author, playwright, and scriptwriter Anna Gmeyner.","Wiesner war kurz mit der österreichischen Autorin, Bühnenautorin und Drehbuchautorin Anna Gmeyner verheiratet.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-3,"They had one daughter: the author Eva Ibbotson, born in 1925.","Sie hatten eine Tochter; die Autorin Eva Ibbotson, geboren 1925.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-4,The family moved to Scotland in 1926 when Wiesner accepted a post at the University of Edinburgh.,"Die Familie zog 1926 nach Schottland, als Wiesner eine Stelle an der University of Edinburgh annahm.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-5,Wiesner and Gmeyner separated in 1928.,Wiesner und Gmeyner trennten sich 1928.,Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-6,He became a naturalized citizen in 1934.,Er wurde 1934 eingebürgert.,Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-7,"During 1926 while Wiesner was still in Austria, he began investigating the role of hormones in regulating fertility and their impact on fetal development.","Im Jahr 1926, als Wiesner noch in Österreich war, begann er mit der Untersuchung der Rolle von Hormonen in der Steuerung der Fruchtbarkeit sowie deren Einfluss auf die Fetalentwicklung.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-8,Wiesner also researched the possibility of preventing and terminating pregnancy by physiological means without mechanical intervention based on oral ingestion of manufactured substances containing hormones.,"Wiesner erforschte auch die Möglichkeit zum Verhindern und Beenden von Schwangerschaften auf physiologischem Wege ohne mechanischen Eingriff basierend auf der Einnahme von hergestellten Stoffen, die Hormone enthalten.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-9,He presented his first paper at the First International Congress for Sex Research organized by the psychiatrist Albert Moll in Berlin.,"Er präsentierte seine erste wissenschaftliche Arbeit bei dem Ersten Internationalen Kongress für Sexualforschung, der vom Psychiater Albert Moll in Berlin organisiert wurde.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,70,70-10,Two years later in 1927 the German gynecologists Bernhard Zondek and Selmar Ascheim discovered that the urine of a pregnant woman contained a substance later identified as the gonadotropic hormone 'human chorionic gonadotropin' that caused an estrous reaction when injected into rats.,"Zwei Jahre später im Jahr 1927 entdeckten die deutschen Gynäkologen Bernhard Zondek und Selmar Ascheim, dass der Urin schwangerer Frauen einen später als das gonadotrope Hormon „humanes Choriongonadotropin“ bezeichneten Stoff enthielt, der eine sexuelle Reaktion hervorrief, wenn er Ratten injiziert wurde.",Male,Bertold Wiesner,https://en.wikipedia.org/wiki/Bertold_Wiesner
en,de,71,71-1,Vivienne Yeda Apopo is a Kenyan banker and business attorney.,Vivienne Yeda Apopo ist eine kenianische Bankerin und Unternehmensanwältin.,Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-2,She is the current Director General of East African Development Bank (EADB).,Sie ist die aktuelle Generaldirektorin der East African Development Bank (EADB).,Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-3,She assumed that position on 15 January 2009.,Sie übernahm diesen Posten am 15. Januar 2009.,Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-4,"She also currently serves as a member of the Board of Directors of the Central Bank of Kenya, since 14 March 2011.",Seit dem 14. März 2011 ist sie derzeit auch als Mitglied im Board of Directors der Central Bank of Kenya tätig.,Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-5,"She was born Vivienne Yeda, in Kenya, during the second half of the 20th century.",Sie wurde in der zweiten Hälfte des 20. Jahrhunderts als Vivienne Yeda in Kenia geboren.,Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-6,"Vivienne Apopo holds the degree of Master of Business Administration (MBA), obtained from Edith Cowan University in Australia.","Vivienne Apopo hat einen Abschluss als Master of Business Administration (MBA), erworben an der Edith Cowan University in Australien.",Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-7,"She also holds the degree of Master of Laws (LLM), from the University of London.",Sie hat außerdem einen Abschluss als Master of Laws (LLM) von der Universität London.,Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-8,"Prior to her employment at EADB, Ms. Apopo worked for the African Development Bank (AfDB), as the Resident Representative and Country Manager for Zambia.","Vor ihrer Anstellung bei der EADB arbeitete Frau Apopo für die African Development Bank (AfDB), als Resident Representative und Country Manager für Sambia.",Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-9,"Prior to that, circa 2006, she served as ""Director of Legal Affairs at the EADB"".","Davor, etwa 2006, war sie als „Director of Legal Affairs bei der EADB“ tätig.",Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-10,"In May 2014, Vivienne Yeda Apopo, was recognized for her work at EADB, when she was awarded the ""African Banker of the Year Award"", by the annual African Bank Award Ceremony, held in Kigali, Rwanda.","Im Mai 2014 wurde Vivienne Yeda Apopo für ihre Arbeit bei EADB gewürdigt, als sie bei der in Kigali, Ruanda, veranstalteten jährlichen Zeremonie für den African Bank Award den „African Banker of the Year Award“ erhielt.",Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-11,The African Banker Awards are organised by African Banker magazine and BusinessinAfrica Events (BIAE).,Die African Banker Awards werden von dem Magazin African Banker und der Business in Africa Events (BIAE) organisiert.,Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-12,"The awards are sponsored by the AfDB, the EADB,Emerging Markets Payments, MasterCard International, and other leading industry organisations.","Die Auszeichnungen werden von der AfDB, der EADB, Emerging Markets Payments, MasterCard International und anderen führenden Unternehmen der Branche gesponsert.",Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,71,71-13,"In October 2014, she was named ""Business Leader of the Year"", by the Africa-America Institute, at an awards ceremony held in New York, in recognition of her contribution to ""development banking, finance and business in Africa for over 20 years"".","Im Oktober 2014 wurde sie bei einer in New York veranstalteten Preisverleihung vom Africa-America Institute zum „Business Leader of the Year“ gekürt, in Anerkennung ihres Beitrags zum „Entwicklungsbankwesen, Finanzwesen und dem Geschäft in Afrika über mehr als 20 Jahre“.",Female,Vivienne Yeda Apopo,https://en.wikipedia.org/wiki/Vivienne_Yeda_Apopo
en,de,72,72-1,Yvonne Chia (​谢姚依雯; born c. 1953) is a Malaysian businesswoman and banker.,Yvonne Chia (​谢姚依雯; geboren ca. 1953) ist eine malaysische Geschäftsfrau und Bankerin.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-2,She was the first woman in Malaysia to be the Chief Executive Officer of a bank.,"Sie war die erste Frau in Malaysia, die Chief Executive Officer einer Bank wurde.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-3,She was the CEO of Hong Leong Bank.,Sie war CEO der Hong Leong Bank.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-4,She is currently the CEO of Shell Refining Company in Malaysia.,Sie ist derzeit CEO der Shell Refining Company in Malaysia.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-5,She started working for Bank of America in the 1970s.,"Sie begann in den 1970ern, für die Bank of America zu arbeiten.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-6,She became Vice President of the Malaysian Bank of America and head of its marketing division.,Sie wurde Vizepräsidentin der Bank of America in Malaysia und Leiterin von deren Marketingabteilung.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-7,She left after working there for 18 years.,"Sie ging, nachdem sie 18 Jahre lang dort gearbeitet hatte.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-8,"She was awarded the CEO Eagle Pin, becoming the first woman in Malaysia to be awarded it.","Ihr wurde die CEO Eagle Pin verliehen, wodurch sie die erste Frau in Malaysia wurde, die sie erhielt.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-9,Chia became the first woman to serve as Chief Executive Officer of a bank in Malaysia when she became CEO of RHB Bank in the 1990s.,"Chia wurde zur ersten Frau, die Chief Executive Officer einer Bank in Malaysia war, als sie in den 1990ern CEO der RHB Bank wurde.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-10,She became the CEO of Hong Leong Bank in 2003 or 2004.,Sie wurde 2003 oder 2004 CEO der Hong Leong Bank.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,72,72-11,"In 2013, she was named one of Forbes Asia's ""50 Businesswomen In The Mix"".",2013 wurde sie zu einer der „50 Businesswomen In The Mix“ von Forbes Asia ernannt.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,de,73,73-1,"Ana Patricia Botín-Sanz de Sautuola O'Shea, DBE (born 4 October 1960) is a Spanish banker who has served as the executive chairman of Santander Group since 2014.","Ana Patricia Botín-Sanz de Sautuola O‘Shea, DBE (geboren am 4. Oktober 1960) ist eine spanische Bankerin, die seit 2014 als Executive Chairman der Santander Group tätig ist.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-2,She is the fourth generation of the Botín family to hold this role.,"Sie ist die vierte Generation der Familie Botín, die diese Stellung innehat.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-3,"Prior to this she was chief executive officer (CEO) of Santander UK, a role she held from December 2010 until her assumption of the chairmanship.","Davor war sie Chief Executive Officer (CEO) von Santander UK, eine Stellung, die sie von Dezember 2010 bis zu ihrer Übernahme des Vorsitzes innehatte.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-4,"In February 2013, she was ranked the third most powerful woman in the UK by Woman's Hour on BBC Radio 4.",Im Februar 2013 wurde sie von der Woman‘s Hour auf BBC Radio 4 als drittmächtigste Frau im Vereinigten Königreich eingestuft.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-5,"In 2019, Forbes ranked her the 8th most powerful woman in the world, having been in the top 10 for the last 4 years.","2019 setzte Forbes sie auf Platz 8 der mächtigsten Frauen der Welt, womit sie in den vergangenen 4 Jahren in den Top 10 stand.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-6,"Botín is the daughter of Spanish banker Emilio Botín, who was the executive chairman of Spain's Grupo Santander, and Paloma O'Shea.","Botín ist die Tochter des spanischen Bankers Emilio Botín, der Vorstandsvorsitzender der spanischen Grupo Santander war, und von Paloma O‘Shea.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-7,"She received her high school education at St Mary's School, Ascot.","Sie erhielt ihre Schulausbildung an der St Mary‘s School, Ascot.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-8,She studied economics at Bryn Mawr College.,Sie hat am Bryn Mawr College Wirtschaft studiert.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-9,Botín worked at JP Morgan in the US from 1980 to 1988.,Botín hat von 1980 bis 1988 bei JP Morgan in den USA gearbeitet.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-10,"In 1988, she returned to Spain and began working for the Santander Group.","1988 kehrte sie nach Spanien zurück und begann, für die Santander Group zu arbeiten.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-11,"During that time, she was involved in the bank’s 1997 acquisition of a 51 percent stake in Banco Osorno y La Union, the largest bank in Chile, for $495 million.","In dieser Zeit war sie an der Übernahme der Bank von einem 51-Prozent-Anteil an der Banco Osorno y La Union, der größten Bank in Chile, im Jahr 1997 für 495 Millionen $ beteiligt.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-12,"In 2002, she became the executive chairman of the Spanish bank, Banesto.",2002 wurde sie Executive Chairman der spanischen Bank Banesto.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-13,"In November 2010, Botín succeeded António Horta Osório as chief executive of Santander UK.",Im November 2010 trat Botín die Nachfolge von António Horta Osório als Chief Executive von Santander UK an.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,73,73-14,"In 2013, Botín was appointed a director of the Coca-Cola Company.",2013 wurde Botín als Direktorin der Coca-Cola Company eingesetzt.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,de,74,74-1,Doreen Paul (born 1962) was a Dominican banker who served in politics from 1990 to 2000.,"Doreen Paul (geboren 1962) war eine dominikanische Bankerin, die von 1990 bis 2000 in der Politik tätig war.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-2,"She was particularly involved, as the Minister of Health and Social Security, in the development of infrastructure improvement projects including health centers, sports complexes, roads and water systems.","Als Minister of Health and Social Security war sie speziell mit der Entwicklung von Projekten zur Verbesserung der Infrastruktur einschließlich Gesundheitszentren, Sportanlagen, Straßen und Wassersystemen befasst.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-3,"Doreen James was born in 1962, in the west coast village of Layou in British Dominica to Dorothy and Isaac James.",Doreen James wurde 1962 im Dorf Layou an der Westküste von British Dominica als Kind von Dorothy und Isaac James geboren.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-4,"She began her education at the St. Joseph Government School and then attended Convent High School before entering Dominica Grammar School, to complete her high school studies in 1981.","Sie begann ihre schulische Ausbildung an der St. Joseph Government School und besuchte anschließend die Convent High School, bevor sie sich an der Dominica Grammar School anmeldete, um ihre schulische Laufbahn 1981 abzuschließen.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-5,"While she was attending school, Dominica gained its independence from Britain in 1978.",Während ihrer Schulzeit erlangte Dominica 1978 die Unabhängigkeit von Großbritannien.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-6,"She went on to study at Sixth Form College, graduating in 1983.",Anschließend studierte sie am Sixth Form College und machte 1983 ihren Abschluss.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-7,"Upon completing her education, James initially began working as a teacher.","Nach Abschluss ihrer Ausbildung begann James zunächst, als Lehrerin zu arbeiten.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-8,She married Anthony Paul and the couple had two children: Antonio and Nicole.,"Sie heiratete Anthony Paul, und das Paar bekam zwei Kinder: Antonio und Nicole.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-9,"After a brief time teaching, Paul began working at the National Bank of Dominica.","Nach einer kurzen Zeit als Lehrerin begann Paul, bei der National Bank of Dominica zu arbeiten.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-10,"She entered politics in 1990 and ran for a seat in the House of Assembly of Dominica, winning the seat for Saint Joseph District for the United Workers Party (UWP).","Sie ging 1990 in die Politik und kandidierte für einen Sitz im House of Assembly von Dominica, wobei sie für die United Workers Party (UWP) den Sitz für den Distrikt Saint Joseph gewann.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-11,"Upon winning a seat, she was dismissed from her position at the bank and took a position at the Roseau Co-operative Credit Union.",Nach dem Gewinn des Sitzes wurde sie von ihrer Stellung bei der Bank entlassen und nahm eine Position bei der Cooperative Credit Union in Roseau an.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-12,"In the 1995 election, Paul was reelected to a five-year term for Saint Joseph District and UWP.",Bei der Wahl 1995 wurde Paul für eine fünfjährige Amtszeit für den Distrikt Saint Joseph und die UWP wiedergewählt.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,74,74-13,"Selected by Prime Minister Edison James for his cabinet, she was appointed to serve as the Minister of Health and Social Security.","Sie wurde von Premierminister Edison James für sein Kabinett ausgewählt und berufen, als Minister of Health and Social Security zu dienen.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,de,75,75-1,"Joumana Bassil Chelala (born 1966) is the Deputy General Manager and head of Group Consumer Banking at Byblos Bank S.A.L., Lebanon’s third largest listed bank.","Joumana Bassil Chelala (geboren 1966) ist stellvertretende Geschäftsführerin und Leiterin der Group Consumer Banking bei der Byblos Bank S.A.L., der drittgrößten börsennotierten Bank im Libanon.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,75,75-2,"She was featured on Forbes Middle East’s list of Most Powerful Arab Women in 2014, 2015, and 2017, and was featured on the magazine’s 2018 lists of the Middle East’s Most Influential Women  and the top 15 Most Powerful Lebanese businesswomen.","Sie erschien 2014, 2015 und 2017 auf der Liste der Most Powerful Arab Women von Forbes Middle East und wurde 2018 auf den Listen Middle East‘s Most Influential Women und den Top 15 Most Powerful Lebanese Businesswomen des Magazins geführt.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,75,75-3,"She also sits on the Board of Directors of the Chamber of Commerce, Industry, and Agriculture of Beirut and Mount Lebanon.","Sie sitzt auch im Board of Directors der Chamber of Commerce, Industry, and Agriculture of Beirut and Mount Lebanon.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,75,75-4,"Bassil Chelala was born in Lebanon in 1966 to François Bassil and Raymonde Al-Lati, one of three children.",Bassil Chelala wurde 1966 im Libanon als eines von drei Kindern von François Bassil und Raymonde Al-Lati geboren.,Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,75,75-5,"Her paternal grandfather and his brother founded Société Commerciale et Agricole Byblos Frères & Co., a Lebanese company originally focused on natural silk and leather tanning, and subsequently adding agricultural and consumer credit activities.","Ihr Großvater väterlicherseits und dessen Bruder gründeten die Société Commerciale et Agricole Byblos Frères & Co., ein libanesisches Unternehmen, das sich ursprünglich auf Naturseide und Ledergerberei konzentrierte und später Tätigkeiten in den Bereichen Landwirtschafts- und Verbraucherkredite hinzufügte.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,75,75-6,"In 1950 the company changed its name to Byblos Bank S.A.L., with her father among the new founding members and later (1979-2015) its Chairman and General Manager.","1950 änderte das Unternehmen seinen Namen in Byblos Bank S.A.L., wobei ihr Vater zu den neuen Gründungsmitgliedern gehörte und später (1979–2015) dessen Vorsitzender und Geschäftsführer wurde.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,75,75-7,"In 2015, her brother Semaan Bassil was elected Chairman and General Manager of the Bank.",2015 wurde ihr Bruder Semaan Bassil zum Vorsitzenden und Geschäftsführer der Bank gewählt.,Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,75,75-8,"Her maternal lineage also has strong banking roots, with the Lati family having established Bank LATI S.A.L., one of Lebanon’s oldest banks, in 1924.","Ihre Abstammungslinie mütterlicherseits verfügt ebenfalls über starke Wurzeln im Bankwesen; die Familie Lati hat im Jahr 1924 die Bank LATI S.A.L., eine der ältesten Banken im Libanon, gegründet.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,de,76,76-1,"Olga Louise Zoutendijk (Curacao, 1 March 1961) is a global business woman and banker.","Olga Louise Zoutendijk (Curaçao, 1. März 1961) ist eine globale Geschäftsfrau und Bankerin.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,de,76,76-2,"She has held senior executive roles in Asia, Australia, Europe and the United States.","Sie hatte Stellungen als leitende Angestellte in Asien, Australien, Europa und den Vereinigten Staaten inne.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,de,76,76-3,"In May 2016, Zoutendijk was appointed Chairman of the Supervisory Board of ABN AMRO Group and ABN AMRO Bank.",Im Mai 2016 wurde Zoutendijk zur Vorsitzenden des Aufsichtsrats der ABN AMRO Group sowie der ABN AMRO Bank ernannt.,Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,de,76,76-4,She became the first woman to be appointed Chairman of a Supervisory Board of a stock exchange listed company in the history of the Netherlands.,"Sie wurde zur ersten Frau in der Geschichte der Niederlande, die zur Vorsitzenden des Aufsichtsrats eines börsennotierten Unternehmens ernannt wurde.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
