sourceLanguage,targetLanguage,documentID,stringID,sourceText,translatedText,perceivedGender,entityName,sourceURL
en,es,72,72-1,Yvonne Chia (​谢姚依雯; born c. 1953) is a Malaysian businesswoman and banker.,Yvonne Chia (​谢姚依雯; 1953) es una empresaria y banquera malasia.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-2,She was the first woman in Malaysia to be the Chief Executive Officer of a bank.,Fue la primera mujer en Malasia en que llegó a ser directora ejecutiva de un banco.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-3,She was the CEO of Hong Leong Bank.,Ocupó este cargo en el Hong Leong Bank.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-4,She is currently the CEO of Shell Refining Company in Malaysia.,"Actualmente, es directora ejecutiva de Shell Refining Company en Malasia.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-5,She started working for Bank of America in the 1970s.,"En 1970, comenzó a trabajar para el Bank of America.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-6,She became Vice President of the Malaysian Bank of America and head of its marketing division.,Llegó a ocupar los cargos de vicepresidenta del Bank of America en Malasia y directora de la división de marketing de este.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-7,She left after working there for 18 years.,"Tras 18 años de trabajo, dejó la institución.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-8,"She was awarded the CEO Eagle Pin, becoming the first woman in Malaysia to be awarded it.",Recibió el premio CEO Eagle Pin y pasó a ser la primera mujer de Malasia en tener esta distinción.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-9,Chia became the first woman to serve as Chief Executive Officer of a bank in Malaysia when she became CEO of RHB Bank in the 1990s.,Chia fue la primera mujer en ser directora ejecutiva de un banco de Malasia al ocupar este cargo en el RHB Bank en la década de 1990.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-10,She became the CEO of Hong Leong Bank in 2003 or 2004.,Llegó a desempeñarse en el mismo puesto en el Hong Leong Bank entre 2003 y 2004.,Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,72,72-11,"In 2013, she was named one of Forbes Asia's ""50 Businesswomen In The Mix"".","En 2013 figuró entre las mejores empresarias de ""50 Businesswomen In The Mix"", de Forbes.",Female,Yvonne Chia,https://en.wikipedia.org/wiki/Yvonne_Chia
en,es,73,73-1,"Ana Patricia Botín-Sanz de Sautuola O'Shea, DBE (born 4 October 1960) is a Spanish banker who has served as the executive chairman of Santander Group since 2014.","Ana Patricia Botín-Sanz de Sautuola O'Shea, DBE (4 de octubre de 1960) es una banquera española que brinda servicios como directora ejecutiva del Grupo Santander desde 2014.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-2,She is the fourth generation of the Botín family to hold this role.,Representa a la cuarta generación de integrantes de la familia Botín que ocupan este cargo.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-3,"Prior to this she was chief executive officer (CEO) of Santander UK, a role she held from December 2010 until her assumption of the chairmanship.","Antes de esto, fue directora ejecutiva (CEO, por sus siglas en inglés) de Santander UK, puesto en el que se desempeñó desde diciembre de 2010 hasta asumir la presidencia.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-4,"In February 2013, she was ranked the third most powerful woman in the UK by Woman's Hour on BBC Radio 4.","En febrero de 2013, ocupó el tercer lugar entre las mujeres más poderosas del Reino Unido según Woman's Hour, de BBC Radio 4.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-5,"In 2019, Forbes ranked her the 8th most powerful woman in the world, having been in the top 10 for the last 4 years.","En 2019, Forbes la reconoció como la octava mujer más poderosa del mundo tras haber permanecido durante los 4 años previos entre los 10 primeros puestos.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-6,"Botín is the daughter of Spanish banker Emilio Botín, who was the executive chairman of Spain's Grupo Santander, and Paloma O'Shea.","Es hija del banquero español Emilio Botín, ex presidente ejecutivo del Grupo Santander en España, y de Paloma O'Shea.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-7,"She received her high school education at St Mary's School, Ascot.",Completó su educación secundaria en la St Mary's School Ascot.,Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-8,She studied economics at Bryn Mawr College.,"Luego, estudió economía en Bryn Mawr.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-9,Botín worked at JP Morgan in the US from 1980 to 1988.,"Trabajó en JP Morgan, Estados Unidos, entre 1980 y 1988.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-10,"In 1988, she returned to Spain and began working for the Santander Group.","En 1988, regresó a España y comenzó a trabajar para el Grupo Santander.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-11,"During that time, she was involved in the bank’s 1997 acquisition of a 51 percent stake in Banco Osorno y La Union, the largest bank in Chile, for $495 million.","Por entonces, estuvo entre quienes intervinieron cuando el Grupo adquirió, en 1997, el 51 por ciento de las acciones del Banco Osorno y La Unión, el banco más importante de Chile, por USD 495 millones.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-12,"In 2002, she became the executive chairman of the Spanish bank, Banesto.","En 2002, ocupó el cargo de presidenta del banco español Banesto.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-13,"In November 2010, Botín succeeded António Horta Osório as chief executive of Santander UK.","En noviembre de 2010, Botín sucedió a António Horta Osório en el puesto de directora ejecutiva de Santander UK.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,73,73-14,"In 2013, Botín was appointed a director of the Coca-Cola Company.","En 2013, fue designada como directora de The Coca-Cola Company.",Female,Ana Patricia Botin,https://en.wikipedia.org/wiki/Ana_Bot%C3%ADn
en,es,74,74-1,Doreen Paul (born 1962) was a Dominican banker who served in politics from 1990 to 2000.,Doreen Paul (1962) fue una banquera dominicana que se dedicó a la política entre 1990 y 2000.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-2,"She was particularly involved, as the Minister of Health and Social Security, in the development of infrastructure improvement projects including health centers, sports complexes, roads and water systems.","Como ministra de Salud y Seguridad Social, tuvo especial participación en el desarrollo de proyectos de mejoramiento de infraestructura orientados a centros de salud, complejos deportivos, carreteras y sistemas de agua.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-3,"Doreen James was born in 1962, in the west coast village of Layou in British Dominica to Dorothy and Isaac James.","Doreen James nació en 1962 en la ciudad de Layou, situada en la costa oeste de la colonia británica de Dominica, y fue hija de Dorothy y Isaac James.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-4,"She began her education at the St. Joseph Government School and then attended Convent High School before entering Dominica Grammar School, to complete her high school studies in 1981.","Su educación se inició en la escuela estatal de St. Joseph y luego asistió a la Convent High School antes de su paso por la Dominica Grammar School. Con esto, completó sus estudios secundarios en 1981.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-5,"While she was attending school, Dominica gained its independence from Britain in 1978.","En 1978, durante sus años de formación escolar, Dominica se independizó de Gran Bretaña.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-6,"She went on to study at Sixth Form College, graduating in 1983.","Luego, estudió en la Sixth Form College, donde se graduó en 1983.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-7,"Upon completing her education, James initially began working as a teacher.","Después de completar su formación, comenzó a trabajar como docente.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-8,She married Anthony Paul and the couple had two children: Antonio and Nicole.,Se casó con Anthony Paul y la pareja tuvo dos hijos: Antonio y Nicole.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-9,"After a brief time teaching, Paul began working at the National Bank of Dominica.","Después de su breve paso por la enseñanza, comenzó a trabajar en el National Bank of Dominica.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-10,"She entered politics in 1990 and ran for a seat in the House of Assembly of Dominica, winning the seat for Saint Joseph District for the United Workers Party (UWP).","Se inició en la política en 1990 y fue candidata a una banca en la Cámara de la Asamblea de Dominica, puesto que obtuvo por el distrito de Saint Joseph en representación del Partido de Trabajadores Unidos (UWP).",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-11,"Upon winning a seat, she was dismissed from her position at the bank and took a position at the Roseau Co-operative Credit Union.","Después de ocupar el escaño, dejó su cargo en el banco y ocupó un puesto en la National Co-operative Credit Union, en Roseau.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-12,"In the 1995 election, Paul was reelected to a five-year term for Saint Joseph District and UWP.","En las elecciones de 1995, fue reelecta por un plazo de cinco años en el distrito de Saint Joseph y el UWP.",Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,74,74-13,"Selected by Prime Minister Edison James for his cabinet, she was appointed to serve as the Minister of Health and Social Security.",El primer ministro Edison James la seleccionó para formar parte de su gabinete y fue designada como ministra de Salud y Seguridad Social.,Female,Doreen Paul,https://en.wikipedia.org/wiki/Doreen_Paul
en,es,75,75-1,"Joumana Bassil Chelala (born 1966) is the Deputy General Manager and head of Group Consumer Banking at Byblos Bank S.A.L., Lebanon’s third largest listed bank.","Joumana Bassil Chelala (1966) es subgerenta general y directora de Group Consumer Banking en el Byblos Bank S.A.L., el tercer banco más importante del Líbano.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,75,75-2,"She was featured on Forbes Middle East’s list of Most Powerful Arab Women in 2014, 2015, and 2017, and was featured on the magazine’s 2018 lists of the Middle East’s Most Influential Women  and the top 15 Most Powerful Lebanese businesswomen.","En 2014, 2015 y 2017, figuró en la lista de las mujeres árabes más poderosas de Forbes para Medio Oriente, en sus listas de las mujeres más influyentes de Medio Oriente de 2018 y entre las 15 empresarias libanesas más poderosas.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,75,75-3,"She also sits on the Board of Directors of the Chamber of Commerce, Industry, and Agriculture of Beirut and Mount Lebanon.","También ocupa un cargo en la Junta Directiva de la Cámara de Comercio, Industria y Agricultura de Beirut y la Gobernación del Monte Líbano.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,75,75-4,"Bassil Chelala was born in Lebanon in 1966 to François Bassil and Raymonde Al-Lati, one of three children.",Bassil Chelala nació en el Líbano en 1966 y es una de los tres hijos de François Bassil y Raymonde Al-Lati.,Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,75,75-5,"Her paternal grandfather and his brother founded Société Commerciale et Agricole Byblos Frères & Co., a Lebanese company originally focused on natural silk and leather tanning, and subsequently adding agricultural and consumer credit activities.","Su abuelo paterno y el hermano de este fundaron la Société Commerciale et Agricole Byblos Frères & Co., una empresa libanesa originalmente dedicada a la seda natural y al curtido de cuero que, posteriormente, incorporó actividades vinculadas al crédito para la agricultura y el consumo.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,75,75-6,"In 1950 the company changed its name to Byblos Bank S.A.L., with her father among the new founding members and later (1979-2015) its Chairman and General Manager.","En 1950, la empresa cambió su nombre por Byblos Bank S.A.L. Entre los miembros fundadores estuvo su padre, quien posteriormente (entre 1979 y 2015) fue su presidente y gerente general.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,75,75-7,"In 2015, her brother Semaan Bassil was elected Chairman and General Manager of the Bank.","En 2015, su hermano Semaan Bassil resultó electo presidente y gerente general del banco.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,75,75-8,"Her maternal lineage also has strong banking roots, with the Lati family having established Bank LATI S.A.L., one of Lebanon’s oldest banks, in 1924.","Su linaje materno también tiene fuertes raíces ligadas a la banca: la familia Lati fundó el Bank LATI S.A.L., uno de los más antiguos del Líbano, en 1924.",Female,Joumana Bassil Chelala,https://en.wikipedia.org/wiki/Joumana_Bassil_Chelala
en,es,76,76-1,"Olga Louise Zoutendijk (Curacao, 1 March 1961) is a global business woman and banker.","Olga Louise Zoutendijk (Curazao, 1 de marzo de 1961) es una empresaria y banquera reconocida a nivel mundial.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-2,"She has held senior executive roles in Asia, Australia, Europe and the United States.","Ha ocupado cargos ejecutivos de alto rango en Asia, Australia, Europa y Estados Unidos.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-3,"In May 2016, Zoutendijk was appointed Chairman of the Supervisory Board of ABN AMRO Group and ABN AMRO Bank.","En mayo de 2016, Zoutendijk fue designada presidenta de la Junta de Supervisión del grupo ABN AMRO y del banco del mismo nombre.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-4,She became the first woman to be appointed Chairman of a Supervisory Board of a stock exchange listed company in the history of the Netherlands.,"Fue, en toda la historia de los Países Bajos, la primera mujer designada como presidenta de una junta de supervisión de una empresa cotizada en bolsa.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-5,"On April 10, 2019 she was appointed as a member of the Board of Directors at Julius Baer Group.","El 10 de abril de 2019, fue designada como miembro de la Junta Directiva del Julius Baer Group.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-6,Zoutendijk was born in Curaçao on 1 March 1961 to Dutch parents Prof. Dr. Guus Zoutendijk and Adelheid Zoutendijk-Meijs.,Zoutendijk nació en Curazao el 1 de marzo de 1961 y es hija de holandeses: el profesor Dr. Guus Zoutendijk y Adelheid Zoutendijk-Meijs.,Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-7,"In 1963, she moved with her parents to the Netherlands.","En 1963, se mudó con sus padres a los Países Bajos.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-8,Zoutendijk received her higher education in the United States.,Zoutendijk completó su educación superior en Estados Unidos.,Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-9,She graduated with a Master of International Management Degree (major: Finance) from Thunderbird School of Global Management in 1985 and a Bachelor of Science Degree in Business Administration from San José State University in 1983.,"Se graduó con una maestría en Gestión Internacional (especialización en Finanzas) en la Thunderbird School of Global Management en 1985 y, en 1983, obtuvo una licenciatura en Administración de Empresas en la Universidad Estatal de San José.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-10,"In 1999, Zoutendijk completed the Advanced Management Program (AMP) at INSEAD in Fontainebleau, France.","En 1999, Completó el Programa de Gestión Avanzada (AMP) del INSEAD en Fontainebleau, Francia.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-11,"Olga Zoutendijk began her career in May 1986 in Amsterdam, as a graduate trainee in the International Career Bankers program of ABN, a predecessor of ABN AMRO.","Olga Zoutendijk inició su carrera en Ámsterdam, en mayo de 1986, como practicante graduada del programa de banqueros profesionales internacionales de ABN, organización que antecedió a ABN AMRO.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,76,76-12,"In 1988 she relocated to New York City, where she became a client banker covering the U.S. pharmaceutical industry.","En 1988, se mudó a Nueva York, donde llegó a ser clienta bancaria vinculara al sector farmacéutico de Estados Unidos.",Female,Olga Zoutendijk,https://en.wikipedia.org/wiki/Olga_Zoutendijk
en,es,77,77-1,Margaret Mhango Mwanakatwe is a Zambian politician who was the Minister of Finance from 14 February 2018 to 14 July 2019.,Margaret Mhango Mwanakatwe es una política zambiana que ocupó el cargo de ministra de Finanzas del 14 de febrero de 2018 al 14 de julio de 2019.,Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-2,"She worked previously as a businesswoman, accountant, and bank executive.","Previamente, trabajó como empresaria, contadora y ejecutiva bancaria.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-3,"She was the director for business development in Anglophone Africa at the United Bank for Africa at the bank's headquarters in Lagos, Nigeria.","Fue directora de Desarrollo Empresarial para África anglófona en la sucursal del United Bank of Africa situada en Lagos, Nigeria.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-4,"In this role, she supervised business development in Cameroon, the Democratic Republic of the Congo, Ghana, Kenya, Liberia, Mozambique, Tanzania, Uganda, and Zambia.","En este cargo, fue supervisora de desarrollo empresarial en Camerún, la República Democrática del Congo, Ghana, Kenia, Liberia, Mozambique, Tanzania, Uganda y Zambia.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-5,"Before that, she served as the managing director and chief executive officer of the United Bank for Africa Uganda Limited from March 2009 until May 2011.","Antes de esto, se desempeñó como directora general y directora ejecutiva del United Bank for Africa Uganda Limited desde marzo de 2009 hasta mayo de 2011.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-6,"Mwanakatwe is a business executive and banker, with a professional career spanning over twenty years.","Mwanakatwe es ejecutiva de negocios y banquera, y tiene una trayectoria profesional de más de veinte años.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-7,"She has been a banking chief executive in her native Zambia, Ghana, and Uganda and a senior executive at the United Bank for Africa (UBA) in Nigeria.","Se ha desempeñado como directora ejecutiva bancaria en su Zambia natal, en Ghana y en Uganda, y como ejecutiva de alto rango en el United Bank for Africa (UBA) de Nigeria.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-8,She was born in Northern Rhodesia on 1 November 1961.,Nació el 1 de noviembre de 1961 en el norte de Rodesia.,Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-9,She holds a Bachelor of Business Administration degree.,Es licenciada en Administración de Empresas.,Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-10,"She is also a Chartered Certified Accountant, recognized by the Association of Chartered Certified Accountants of London.",También es una contadora pública colegiada reconocida por la Asociación de Contadores Públicos Colegiados de Londres.,Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-11,"Following education both in Zambia and abroad, she took up employment at Barclays Bank of Zambia.","Después de formarse en Zambia y en el exterior, obtuvo un empleo en el Barclays Bank of Zambia.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-12,She rose to the position of managing director.,Llegó a ocupar el cargo de directora general.,Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-13,She was the first Zambian and first female chief executive at Barclays Bank of Zambia.,"Fue la primera zambiana, y también la primera mujer, en llegar al puesto de directora ejecutiva del Barclays Bank of Zambia.",Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,77,77-14,She was also the first woman CEO in all of Barclays Bank's African subsidiaries at the time.,También fue la primera directora ejecutiva de todas las filiales africanas del Barclays Bank de la época.,Female,Margaret Mwanakatwe,https://en.wikipedia.org/wiki/Margaret_Mwanakatwe
en,es,78,78-1,Thomas Zondo Sakala (born 3 March 1955) is an experienced Zimbabwean economist and development banker.,Thomas Zondo Sakala (3 de marzo de 1955) es un experimentado economista zimbabuense y banquero de desarrollo.,Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-2,He is the former Vice-President of the African Development Bank in charge of Country and Regional Programmes (as of October 2014).,Fue vicepresidente del Banco de Desarrollo de África y estuvo a cargo de los programas locales y regionales (desde octubre de 2014).,Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-3,He was the SADC nominee for the Presidency of the African Development Bank (AfDB).,Fue el candidato de la SADC a la presidencia del Banco Africano de Desarrollo (BAFD).,Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-4,Thomas Zondo Sakala holds a BSc (Hons) and an MSc in Economics from the University of Ibadan in Nigeria.,"Tiene una licenciatura en Ciencias (con honores) y una maestría en Economía de la Universidad de Ibadán, en Nigeria.",Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-5,"He also undertook research work on the anticipated challenges of land and agricultural transformation in post-independent Zimbabwe at the Institute of Development Studies, University of Sussex in the United Kingdom.","También realizó trabajos relacionados con los desafíos previstos de la transformación de la tierra y la agricultura tras la independización de Zimbabue, en el Instituto de Estudios para el Desarrollo de la Universidad de Sussex, en el Reino Unido.",Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-6,His early years were spent in rural Zimbabwe where he attended primary and secondary school.,"Sus primeros años transcurrieron en el área rural de Zimbabue, donde adquirió su formación primaria y secundaria.",Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-7,"Prior to joining the AfDB, Sakala worked three years as Senior Research and Principal Planning Officer in the newly created Ministry of Manpower Planning and Development in Zimbabwe, which carried out Zimbabwe's first post-independence National Manpower Survey.","Antes de incorporarse al BAFD, trabajó tres años como investigador de alto rango y funcionario principal de Planificación en el Ministerio de Planificación de Mano de Obra y Desarrollo, creado poco tiempo antes, que realizó la Encuesta sobre Mano de Obra Nacional después de la independización del país.",Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-8,"He was part of the Survey's central coordinating team and was one of the architects of its major policy recommendations, many of which were implemented by the Government.","Participó del equipo de coordinación central de inspección y fue uno de los arquitectos de las recomendaciones de las políticas principales del ministerio, muchas de las cuales fueron implementadas por el gobierno.",Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-9,"Zondo Sakala has worked in, and with, African countries all through his professional career.","Ha trabajado en países africanos, y en colaboración con ellos, durante toda su carrera profesional.",Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-10,He left the African Development Bank in October 2014.,Dejó su función en el Banco Africano de Desarrollo en octubre de 2014.,Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-11,"His last official position was vice-president, Country and Regional Programmes.",El último cargo que ocupó fue el de vicepresidente de Programas Locales y Regionales.,Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,78,78-12,"In that capacity he was a member of the Senior Management Team of the Bank led by President Kaberuka, contributing to its overall strategic direction and institutional performance.","En dicho cargo, fue miembro del equipo de alta gerencia del banco, dirigido por el presidente Kaberuka, e hizo aportes orientados a la dirección estratégica y al desempeño institucional en general.",Male,Thomas Zondo Sakala,https://en.wikipedia.org/wiki/Thomas_Zondo_Sakala
en,es,79,79-1,"Toshihiko Fukui (福井 俊彦, Fukui Toshihiko, 7 September 1935) is a Japanese economist and central banker.","Toshihiko Fukui (福井 俊彦, Fukui Toshihiko, 7 de septiembre de 1935) es un economista y banquero central japonés.",Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-2,He was the 29th Governor of the Bank of Japan (BOJ) and a Director of the Bank for International Settlements (BIS).,Fue el 29.º presidente del Banco de Japón y se desempeñó como director del Banco de Pagos Internacionales (BIS).,Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-3,Fukui was born in Osaka.,Nació en Osaka.,Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-4,Fukui has worked at Japan's central bank for 40 years.,Fukui ha trabajado en el Banco Central de Japón durante 40 años.,Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-5,"His positions included serving as the bank's representative in Paris, heading the research and credit management bureaus, and Executive Director.","Fue representante del banco en París, dirigió las oficinas de Investigación y Gestión de crédito, y ocupó el cargo de director ejecutivo.",Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-6,He was head of the Banking Department from September 1986 through May 1989.,Fue director del Departamento de Banca desde septiembre de 1986 hasta mayo de 1989.,Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-7,"In 1989, Fukui was promoted to Deputy Governor of BOJ.","En 1989, ascendió al cargo de presidente adjunto del BOJ.",Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-8,"In 1998, Deputy Governor Fukui resigned in connection with a bribery scandal involving leaks of financially sensitive information.","En 1998, renunció a causa de un escándalo por sobornos relacionados con filtraciones de información financiera confidencial.",Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-9,He joined then-Governor Yasuo Matsushita in expressing official remorse by leaving the bank.,"Se sumó a Yasuo Matsushita, por entonces presidente del banco, al expresar de forma oficial el remordimiento por abandonar la institución.",Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-10,"He then became chairman of the Fujitsu Research Institute, a private policy group.","Luego, llegó a ocupar el cargo de presidente del Fujitsu Research Institute, un grupo orientado a las políticas privadas.",Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-11,He also became deputy chairman of the Japan Association of Corporate Executives.,También llegó a ser vicepresidente de la Asociación Japonesa de Ejecutivos Corporativos.,Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-12,Fukui was Deputy Governor of BOJ from 2002 through 2003; and he became the new BOJ governor at the end of the five-year term of Masaru Hayami.,"Fue vicepresidente del BOJ entre 2002 y 2003, y luego presidente de la misma institución al finalizar el período de cinco años de Masaru Hayami.",Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
en,es,79,79-13,"Fukui served as Governor of the Bank of Japan from March 20, 2003 to March 19, 2008.",Permaneció en este puesto desde el 20 de marzo de 2003 hasta el 19 de marzo de 2008.,Male,Toshihiko Fukui,https://en.wikipedia.org/wiki/Toshihiko_Fukui
